306,0,0
306,0,0
306,0,0
307,743,441
307,0,0
307,0,0
307,0,0
308,2501,4148
308,0,0
308,0,0
308,0,0
309,1691,664
309,0,0
309,0,0
309,0,0
310,3908,1777
310,0,0
310,0,0
310,0,0
311,3521,601
311,0,0
311,0,0
311,0,0
312,901,944
312,0,0
312,0,0
312,0,0
313,278,38
313,0,0
313,0,0
313,0,0
314,3148,2533
314,0,0
314,0,0
314,0,0
315,2409,1196
315,0,0
315,0,0
315,0,0
316,2372,2528
316,0,0
316,0,0
316,0,0
317,1599,914
317,0,0
317,0,0
317,0,0
318,524,270
318,0,0
318,0,0
318,0,0
319,937,1206
319,0,0
319,0,0
319,0,0
320,816,1018
320,0,0
320,0,0
320,0,0
321,403,185
321,0,0
321,0,0
321,0,0
323,1458,379
323,0,0
323,0,0
323,0,0
324,2988,2952
324,0,0
324,0,0
324,0,0
325,70,29
325,0,0
325,0,0
325,0,0
326,1552,656
326,0,0
326,0,0
326,0,0
327,1771,823
327,0,0
327,0,0
327,0,0
328,2366,825
328,0,0
328,0,0
328,0,0
329,3050,1253
329,0,0
329,0,0
329,0,0
330,1510,1131
330,0,0
330,0,0
330,0,0
331,1652,682
331,0,0
331,0,0
331,0,0
332,2194,318
332,0,0
332,0,0
332,0,0
333,1747,803
333,0,0
333,0,0
333,0,0
334,1610,1011
334,0,0
334,0,0
334,0,0
335,1457,674
335,0,0
335,0,0
335,0,0
336,1300,575
336,0,0
336,0,0
336,0,0
337,2479,1093
337,0,0
337,0,0
337,0,0
338,2789,1747
338,0,0
338,0,0
338,0,0
339,1176,430
339,0,0
339,0,0
339,0,0
340,2614,592
340,0,0
340,0,0
340,0,0
341,256,100
341,0,0
341,0,0
341,0,0
342,3501,601
342,0,0
342,0,0
342,0,0
343,1642,770
343,0,0
343,0,0
343,0,0
344,1220,285
344,0,0
344,0,0
344,0,0
345,0,0
345,0,0
345,0,0
345,0,0
346,2025,3101
346,0,0
346,0,0
346,0,0
347,1466,811
347,0,0
347,0,0
347,0,0
349,3338,1338
349,0,0
349,0,0
349,0,0
350,2824,821
350,0,0
350,0,0
350,0,0
351,1170,354
351,0,0
351,0,0
351,0,0
352,2372,558
352,0,0
352,0,0
352,0,0
354,2631,1306
354,0,0
354,0,0
354,0,0
356,1320,313
356,0,0
356,0,0
356,0,0
357,340,189
357,0,0
357,0,0
357,0,0
358,3111,867
358,0,0
358,0,0
358,0,0
359,2557,2419
359,0,0
359,0,0
359,0,0
360,2700,952
360,0,0
360,0,0
360,0,0
361,680,486
361,0,0
361,0,0
361,0,0
362,1844,629
362,0,0
362,0,0
362,0,0
363,940,412
363,0,0
363,0,0
363,0,0
364,2049,1105
364,0,0
364,0,0
364,0,0
365,1412,892
365,0,0
365,0,0
365,0,0
366,3040,1249
366,0,0
366,0,0
366,0,0
367,4041,1892
367,0,0
367,0,0
367,0,0
368,151,199
368,0,0
368,0,0
368,0,0
369,2813,2936
369,0,0
369,0,0
369,0,0
370,491,835
370,0,0
370,0,0
370,0,0
371,1121,1766
371,0,0
371,0,0
371,0,0
372,695,972
372,0,0
372,0,0
372,0,0
373,1823,3529
373,0,0
373,0,0
373,0,0
374,2986,2585
374,0,0
374,0,0
374,0,0
375,367,464
375,0,0
375,0,0
375,0,0
401,1404,586
401,0,0
401,0,0
401,0,0
402,2044,688
402,0,0
402,0,0
402,0,0
403,624,398
403,0,0
403,0,0
403,0,0
404,3406,874
404,0,0
404,0,0
404,0,0
405,1131,302
405,0,0
405,0,0
405,0,0
406,1669,984
406,0,0
406,0,0
406,0,0
407,2142,415
407,0,0
407,0,0
407,0,0
408,2287,712
408,0,0
408,0,0
408,0,0
409,1514,225
409,0,0
409,0,0
409,0,0
410,2220,408
410,0,0
410,0,0
410,0,0
411,1489,444
411,0,0
411,0,0
411,0,0
412,91,19
412,0,0
412,0,0
412,0,0
413,1396,285
413,0,0
413,0,0
413,0,0
414,2498,784
414,0,0
414,0,0
414,0,0
415,799,219
415,0,0
415,0,0
415,0,0
416,434,128
416,0,0
416,0,0
416,0,0
417,1442,379
417,0,0
417,0,0
417,0,0
418,1,2
418,0,0
418,0,0
418,0,0
419,304,135
419,0,0
419,0,0
419,0,0
420,2025,306
420,0,0
420,0,0
420,0,0
421,1971,357
421,0,0
421,0,0
421,0,0
422,1630,217
422,0,0
422,0,0
422,0,0
423,2486,409
423,0,0
423,0,0
423,0,0
424,1846,312
424,0,0
424,0,0
424,0,0
425,433,114
425,0,0
425,0,0
425,0,0
426,2228,256
426,0,0
426,0,0
426,0,0
427,1875,220
427,0,0
427,0,0
427,0,0
428,1043,421
428,0,0
428,0,0
428,0,0
429,4772,767
429,0,0
429,0,0
429,0,0
430,1013,113
430,0,0
430,0,0
430,0,0
431,4137,514
431,0,0
431,0,0
431,0,0
432,2,0
432,0,0
432,0,0
432,0,0
433,1916,255
433,0,0
433,0,0
433,0,0
434,0,0
434,0,0
434,0,0
434,0,0
435,3728,1098
435,0,0
435,0,0
435,0,0
436,293,18
436,0,0
436,0,0
436,0,0
437,1745,226
437,0,0
437,0,0
437,0,0
438,1347,189
438,0,0
438,0,0
438,0,0
439,2820,282
439,0,0
439,0,0
439,0,0
440,770,186
440,0,0
440,0,0
440,0,0
441,2810,534
441,0,0
441,0,0
441,0,0
442,1038,195
442,0,0
442,0,0
442,0,0
443,2047,397
443,0,0
443,0,0
443,0,0
444,168,19
444,0,0
444,0,0
444,0,0
446,739,105
446,0,0
446,0,0
446,0,0
447,2620,505
447,0,0
447,0,0
447,0,0
448,1716,325
448,0,0
448,0,0
448,0,0
450,3051,688
450,0,0
450,0,0
450,0,0
451,2196,445
451,0,0
451,0,0
451,0,0
452,1282,250
452,0,0
452,0,0
452,0,0
454,1339,374
454,0,0
454,0,0
454,0,0
458,2495,618
458,0,0
458,0,0
458,0,0
460,2313,475
460,0,0
460,0,0
460,0,0
461,3755,652
461,0,0
461,0,0
461,0,0
463,2410,567
463,0,0
463,0,0
463,0,0
